race_id,driver_id,position,time_ms,lap
64,4,5,78008,67
64,8,3,80612,67
64,11,16,83735,38
64,13,2,83362,67
64,14,11,79270,66
64,15,7,78483,67
64,17,14,145148,59
64,18,4,79379,67
64,21,6,77675,67
64,22,7,82123,18
64,23,9,77327,67
64,24,10,79900,66
64,26,12,78705,66
64,27,13,80091,66
64,29,21,297225,1
64,30,1,83979,67
64,32,8,79718,67
64,33,14,79265,65
64,35,15,79248,30
64,37,7,79649,2
65,2,3,86895,70
65,3,14,101780,19
65,4,1,93117,51
65,8,2,96457,25
65,9,7,91130,69
65,11,14,95490,65
65,13,8,84462,69
65,14,5,88721,69
65,15,9,88661,65
65,17,17,121734,1
65,18,1,91649,70
65,21,5,111371,18
65,22,4,85605,70
65,23,6,86889,69
65,24,13,138277,25
65,26,12,86249,66
65,27,11,86117,67
65,30,5,115266,67
65,32,16,98702,6
65,33,10,89114,67
65,37,2,84929,70
66,2,14,90335,56
66,3,11,99962,25
66,4,2,89682,58
66,8,20,155779,1
66,9,12,91352,57
66,11,17,92270,41
66,13,1,91193,58
66,14,14,103091,55
66,15,9,91064,57
66,17,10,91260,57
66,18,4,88474,58
66,21,6,89344,58
66,22,8,89237,58
66,23,7,89084,58
66,24,13,92148,12
66,26,13,91168,57
66,27,15,91561,46
66,29,17,92480,23
66,30,3,89422,58
66,32,11,93026,57
66,37,5,89600,58
67,2,8,84091,53
67,3,22,157809,9
67,4,3,83883,43
67,8,2,86255,53
67,9,3,84839,53
67,11,16,89887,51
67,13,9,84121,53
67,14,12,85552,52
67,15,7,84305,53
67,17,10,91688,53
67,18,5,83926,53
67,21,4,84641,53
67,22,6,85426,53
67,23,15,85231,52
67,24,14,84764,52
67,26,13,85563,52
67,27,17,87957,51
67,29,21,92643,18
67,30,1,85868,53
67,32,11,85758,52
67,33,18,127906,44
67,37,15,85182,20
68,2,7,137860,56
68,3,11,116730,55
68,4,2,105250,56
68,8,4,105825,18
68,9,13,123976,55
68,11,14,118299,55
68,13,9,100781,44
68,14,9,109254,56
68,15,18,155785,38
68,17,8,110881,56
68,18,4,115922,56
68,21,3,120476,56
68,22,6,123741,56
68,23,14,115694,49
68,24,10,115797,55
68,26,15,113873,55
68,27,16,126513,53
68,29,17,114127,52
68,30,1,108739,56
68,33,18,109506,37
68,37,5,119671,56
68,38,12,120764,55
69,2,8,94662,53
69,3,10,97144,52
69,4,1,95877,53
69,8,5,97241,53
69,9,9,94583,53
69,11,15,97304,52
69,13,2,96323,53
69,14,19,128778,35
69,15,6,95685,53
69,17,12,119739,39
69,18,4,94878,53
69,21,3,95540,53
69,22,12,95620,52
69,23,7,95611,53
69,24,14,97499,52
69,26,17,111429,48
69,27,21,125516,20
69,29,17,101466,50
69,30,1,95980,36
69,33,16,99746,51
69,37,11,96041,52
69,38,13,96221,52
70,2,11,74180,63
70,4,2,73182,71
70,8,5,73917,71
70,9,9,75268,71
70,11,10,75070,70
70,13,1,74814,71
70,14,18,110884,14
70,15,18,119900,10
70,17,21,103205,1
70,18,3,73053,71
70,21,6,73759,71
70,22,7,74929,71
70,23,18,85666,9
70,24,13,74104,70
70,26,11,73965,70
70,27,14,75124,70
70,29,16,77390,69
70,30,4,72311,71
70,33,15,78103,69
70,37,8,74108,71
70,38,12,74550,70
71,2,9,88363,42
71,4,3,86411,57
71,8,8,87308,57
71,11,13,90609,55
71,13,10,87446,57
71,14,4,86739,57
71,15,9,88186,57
71,17,5,86798,57
71,18,11,88888,56
71,21,1,87724,57
71,22,2,86757,57
71,23,12,86536,56
71,27,19,96110,16
71,30,8,105481,42
71,31,6,88615,57
71,32,7,87369,57
71,33,16,90900,55
71,35,13,88693,56
71,39,15,92067,55
71,40,17,96909,53
72,2,3,99259,56
72,4,1,100747,56
72,8,9,98097,56
72,13,10,100611,55
72,14,6,97538,56
72,15,2,101584,56
72,17,4,98606,36
72,18,6,97912,2
72,19,16,101470,2
72,21,3,98459,36
72,22,11,108627,49
72,23,5,101508,56
72,27,13,106432,52
72,30,7,98339,56
72,31,4,99304,56
72,32,8,98314,56
72,33,12,102031,53
72,35,13,99043,26
72,39,11,100560,54
72,40,18,103558,2
73,2,8,95722,25
73,4,1,95589,57
73,8,3,93856,57
73,11,11,109474,27
73,13,7,96985,56
73,14,8,94326,56
73,15,2,95640,57
73,17,6,98983,57
73,18,4,95502,46
73,21,17,112401,4
73,22,9,101695,56
73,23,4,94575,57
73,27,13,104995,53
73,30,14,136560,12
73,33,10,100334,55
73,35,10,129127,54
73,37,5,95399,57
73,39,15,97533,2
73,40,12,105753,54
74,2,8,84722,62
74,4,1,84947,62
74,8,18,148366,9
74,11,5,84304,62
74,13,12,85025,61
74,14,13,85285,61
74,15,7,85422,62
74,17,9,85524,62
74,18,3,84871,62
74,21,11,85725,5
74,22,15,113445,18
74,23,11,110212,62
74,24,10,85398,62
74,25,4,84822,62
74,27,16,88277,20
74,30,2,84718,62
74,33,15,87348,60
74,35,6,85943,62
74,39,14,85961,61
74,40,18,89028,8
75,2,10,77396,65
75,4,2,79852,66
75,8,1,78452,66
75,13,11,93297,63
75,14,8,76947,65
75,15,3,77319,66
75,17,6,79585,66
75,21,5,75641,66
75,22,9,77398,65
75,23,4,77208,66
75,24,13,79435,9
75,27,16,82708,19
75,30,13,170198,46
75,31,7,77011,65
75,33,12,83266,63
75,35,12,86823,51
75,39,13,82501,63
75,40,17,82631,11
76,2,2,80560,78
76,4,4,82658,78
76,8,1,84346,78
76,13,9,93494,77
76,14,7,78035,23
76,15,10,84016,77
76,17,3,77135,78
76,21,12,95884,77
76,22,8,82481,78
76,23,6,82232,78
76,24,12,80270,59
76,27,14,83829,73
76,30,7,81601,78
76,31,5,82437,78
76,33,13,86404,75
76,35,11,83956,77
76,39,18,154122,18
76,40,14,84572,29
77,2,2,94408,59
77,4,1,96686,59
77,8,1,93409,58
77,11,12,93671,58
77,13,14,93260,58
77,14,4,94632,59
77,15,8,96188,59
77,18,10,98553,59
77,21,6,93166,59
77,22,3,93293,59
77,23,14,93345,33
77,24,9,93105,59
77,27,17,96771,57
77,30,5,94667,59
77,31,7,93933,59
77,33,15,94912,58
77,35,13,96757,58
77,39,16,94148,58
77,40,18,98890,56
78,2,9,84343,43
78,4,1,74727,38
78,8,1,75433,70
78,11,16,77319,40
78,13,4,79522,70
78,14,7,78244,69
78,15,3,84005,62
78,17,5,79523,70
78,18,3,75534,46
78,21,1,75971,32
78,22,3,78556,70
78,23,6,77508,69
78,27,11,80137,67
78,30,2,75210,70
78,31,2,79795,52
78,32,8,78261,69
78,33,10,79951,67
78,35,9,78262,69
78,39,16,77761,24
78,40,16,80428,39
79,22,2,72475,73
79,27,5,75011,71
79,30,1,74600,73
79,33,3,74210,72
79,39,4,74095,72
79,40,6,75564,71
80,2,14,84560,66
80,4,1,80805,70
80,8,2,78884,70
80,11,11,80117,69
80,13,19,86162,30
80,14,10,78696,69
80,15,5,79150,69
80,17,12,83309,68
80,18,4,78150,69
80,21,6,78880,69
80,22,9,79068,69
80,23,7,79945,69
80,27,17,82578,37
80,30,3,89297,70
80,31,3,90980,46
80,32,17,89654,1
80,33,13,81474,67
80,35,8,80829,69
80,39,15,84251,66
80,40,18,83411,33
81,2,12,83546,59
81,4,2,82733,60
81,8,3,80502,60
81,11,16,82900,58
81,13,10,83319,59
81,14,13,83437,59
81,15,9,84202,60
81,17,11,86490,59
81,18,5,82857,60
81,21,4,81324,60
81,22,7,83937,60
81,23,8,83797,60
81,27,18,86545,57
81,30,6,84844,60
81,31,1,82110,60
81,32,15,83524,59
81,33,17,88131,58
81,35,14,84159,59
81,39,16,85482,10
81,40,19,87632,56
82,2,11,78809,66
82,4,1,82023,67
82,8,1,77912,35
82,11,12,77908,66
82,13,8,78964,67
82,14,7,78708,67
82,15,13,79060,64
82,17,19,80241,55
82,18,3,77196,67
82,21,4,79069,67
82,22,10,78442,66
82,23,6,78716,67
82,27,13,79700,65
82,30,5,78741,67
82,31,2,76873,67
82,32,9,78292,67
82,33,17,79169,64
82,35,15,80756,64
82,38,18,86625,63
82,39,16,79462,64
83,2,6,85133,70
83,4,11,85004,69
83,8,1,86390,70
83,11,8,83819,69
83,13,14,83688,63
83,15,4,85862,70
83,17,7,82482,69
83,18,5,82406,70
83,21,9,100668,69
83,22,10,85154,69
83,23,3,83806,70
83,27,15,91467,59
83,30,2,83984,70
83,31,3,115019,41
83,33,13,86875,66
83,35,12,88824,56
83,38,16,94574,26
83,39,12,85865,67
84,2,14,154667,29
84,4,2,85524,58
84,8,1,91582,58
84,11,9,120732,58
84,13,11,90804,28
84,14,7,86417,58
84,15,6,89179,58
84,17,19,111549,20
84,18,5,85790,58
84,21,4,86280,58
84,22,10,87592,57
84,23,12,87293,57
84,27,16,104186,48
84,30,17,91939,32
84,31,3,85390,58
84,32,8,86374,58
84,33,15,92586,55
84,35,11,87294,57
84,38,13,89956,55
84,39,14,91690,55
85,4,2,84029,53
85,8,4,85180,53
85,11,16,86621,52
85,13,9,87013,53
85,14,15,86071,52
85,15,5,84658,53
85,17,14,83620,52
85,18,8,86910,53
85,21,3,83472,53
85,22,12,84681,52
85,23,6,83550,53
85,27,19,85717,51
85,30,10,97360,53
85,31,1,85094,53
85,32,13,84167,52
85,33,17,86483,51
85,35,11,84464,52
85,38,18,86420,51
85,39,20,91799,50
85,42,7,83245,53
86,4,2,116978,44
86,8,1,124142,44
86,11,11,200044,13
86,13,10,118411,43
86,14,11,122634,18
86,15,11,117729,34
86,17,4,112287,44
86,18,3,113323,44
86,21,7,118647,10
86,22,5,112590,44
86,23,7,112177,44
86,27,12,129188,42
86,30,10,200532,13
86,31,2,120631,40
86,32,9,112582,43
86,33,8,120698,43
86,35,6,114251,44
86,38,13,123176,41
86,39,11,115885,43
86,42,10,132729,39
87,4,3,77728,71
87,8,2,76102,71
87,11,10,75691,70
87,13,11,74343,70
87,15,13,73570,69
87,17,17,73590,45
87,18,7,74545,70
87,21,5,74640,71
87,22,6,74740,71
87,23,8,74757,70
87,27,14,76135,69
87,30,4,75940,71
87,31,1,75171,71
87,32,9,74922,70
87,33,14,75884,55
87,35,12,74286,70
87,38,17,80792,34
87,39,15,77457,68
88,4,3,94824,53
88,8,1,93161,53
88,11,13,96965,52
88,13,10,94261,53
88,14,6,93346,53
88,15,17,97428,9
88,17,4,94742,53
88,18,5,94280,53
88,21,2,94967,53
88,22,11,93840,53
88,23,8,97456,53
88,27,17,97936,49
88,30,7,93634,53
88,32,9,95029,53
88,33,14,100628,52
88,35,12,118739,53
88,38,15,96933,51
88,39,16,97025,51
88,42,11,96711,9
89,4,1,96837,56
89,8,2,93242,56
89,11,8,159307,34
89,13,6,94728,56
89,14,9,94678,56
89,15,15,132180,55
89,17,7,94724,56
89,18,8,94774,56
89,21,4,93958,56
89,22,12,100013,56
89,23,3,94082,56
89,27,16,129652,51
89,30,10,161376,22
89,31,18,176340,24
89,32,5,94447,56
89,33,11,98340,56
89,35,10,96672,56
89,38,14,98171,55
89,39,13,97770,28
89,42,11,101857,55
90,2,16,164047,43
90,4,3,90166,58
90,8,11,88304,9
90,11,9,87570,57
90,13,10,87896,44
90,14,8,87410,57
90,15,7,88702,57
90,17,10,93701,29
90,18,6,86314,58
90,21,10,90551,57
90,22,2,91008,58
90,23,4,88112,58
90,30,1,92549,58
90,31,5,88190,58
90,32,11,89124,56
90,43,12,88838,56
90,44,13,89186,56
90,45,14,97509,55
90,46,17,93843,43
90,47,19,92740,13
91,2,17,127265,34
91,4,7,98361,56
91,8,3,101099,40
91,11,8,101845,52
91,13,8,99824,55
91,14,6,96880,56
91,15,5,98382,56
91,17,17,97601,23
91,18,3,96283,56
91,21,11,97394,55
91,22,4,95765,56
91,23,4,96118,27
91,30,1,103980,56
91,31,2,98364,56
91,32,10,99641,55
91,43,9,98191,55
91,44,12,101444,55
91,45,13,103236,54
91,46,14,103089,53
91,47,16,101119,52
92,2,15,93284,56
92,4,6,91641,57
92,8,11,93527,7
92,11,5,91757,57
92,13,12,93440,56
92,14,9,95841,50
92,15,4,93532,57
92,17,8,92989,56
92,18,3,94124,57
92,21,11,93149,56
92,22,2,91297,57
92,23,7,91134,57
92,30,1,99860,57
92,31,13,123232,56
92,32,14,93289,56
92,43,10,93008,56
92,44,9,92632,56
92,45,16,94918,55
92,46,17,95634,52
92,47,18,96804,44
93,2,15,104634,48
93,4,4,83723,62
93,8,8,82765,61
93,11,8,83663,56
93,13,10,83885,61
93,14,12,83462,61
93,15,5,83001,62
93,17,13,83392,61
93,18,2,82868,62
93,21,9,82764,61
93,22,6,82941,62
93,23,7,84379,62
93,30,1,86791,62
93,31,3,82338,62
93,32,14,86613,60
93,43,12,84967,32
93,44,11,83484,61
93,45,13,85457,6
93,46,19,91811,22
93,47,15,86075,58
94,2,17,80894,33
94,4,4,79106,66
94,8,11,81812,65
94,11,5,79011,66
94,13,9,85493,65
94,14,10,80197,65
94,15,3,79987,66
94,17,12,80463,65
94,18,8,80451,65
94,21,7,80307,66
94,22,2,79995,66
94,23,6,81050,66
94,30,1,79918,66
94,31,8,89722,46
94,32,15,81434,43
94,43,13,80135,65
94,44,14,80033,33
94,45,14,91561,51
94,46,19,84050,31
94,47,20,85592,17
95,2,7,84804,75
95,4,2,75717,41
95,8,5,77118,27
95,11,4,81368,2
95,13,5,84318,76
95,14,8,80560,2
95,15,1,78007,77
95,17,8,77466,11
95,18,2,77864,77
95,21,11,80804,2
95,22,3,81963,77
95,23,8,85244,69
95,30,1,128096,45
95,31,4,78509,76
95,43,6,84048,76
95,44,8,82215,74
95,45,11,82758,12
95,46,13,84860,15
95,47,9,89119,71
96,2,10,94030,59
96,4,5,92998,60
96,8,5,94895,9
96,11,5,120519,47
96,13,9,94215,59
96,14,7,93345,25
96,15,4,95717,60
96,17,7,94975,60
96,18,3,95025,60
96,21,6,95290,60
96,22,2,94105,60
96,30,1,99988,60
96,31,8,93498,59
96,32,12,95446,59
96,44,11,95093,59
96,45,13,98937,58
96,46,14,97199,57
96,47,15,97878,57
97,2,12,77048,68
97,4,3,74183,44
97,8,7,76711,69
97,10,11,78249,68
97,11,10,76377,48
97,13,12,75779,62
97,14,9,76511,69
97,17,19,76739,6
97,18,4,74807,70
97,21,6,79534,69
97,22,3,74229,70
97,23,2,74040,70
97,30,1,77466,70
97,31,5,74381,70
97,32,13,76034,67
97,43,8,77242,69
97,44,10,80051,69
97,46,17,90266,30
97,47,14,78920,66
98,2,11,82216,43
98,4,3,71236,8
98,8,6,74374,72
98,11,3,74476,73
98,14,7,73271,72
98,15,4,72200,73
98,17,6,80959,60
98,18,12,73469,26
98,21,8,121236,65
98,22,2,71212,73
98,23,6,72413,9
98,30,1,71873,73
98,31,5,91129,57
98,43,12,126595,17
98,44,5,71884,73
98,47,8,74942,70
99,2,16,78634,68
99,4,2,79047,70
99,8,7,77697,70
99,11,3,77868,15
99,13,13,78477,69
99,14,6,77365,70
99,15,4,78491,70
99,17,9,78312,70
99,18,5,77682,70
99,21,12,78950,69
99,22,3,77520,70
99,30,1,80878,70
99,31,8,78829,70
99,32,11,78370,69
99,43,14,79205,69
99,44,15,79830,68
99,45,17,80318,67
99,46,18,80098,65
99,47,19,103571,31
99,48,10,77598,70
100,2,15,82091,59
100,4,10,81316,60
100,8,2,80023,60
100,11,11,81483,60
100,13,9,81255,60
100,14,7,81420,60
100,15,8,80979,39
100,17,8,81385,60
100,18,4,81808,60
100,21,6,80685,60
100,22,3,80269,60
100,30,1,82108,60
100,31,5,80895,60
100,32,14,81341,59
100,43,13,81166,59
100,44,17,88871,16
100,45,16,83318,47
100,46,16,92974,56
100,47,19,90816,29
100,48,12,81448,60
101,2,16,120792,42
101,4,3,77769,66
101,8,3,74783,13
101,11,8,75648,66
101,13,13,78736,65
101,14,4,76437,66
101,15,11,76980,66
101,17,6,75809,66
101,18,2,79229,66
101,21,9,77353,66
101,22,12,96531,66
101,30,1,80529,66
101,31,5,77246,66
101,32,10,76498,66
101,42,7,75835,66
101,43,12,76272,38
101,44,14,77315,65
101,45,15,76058,63
101,46,17,79709,62
101,47,16,80140,62
102,2,12,81518,68
102,4,3,82486,70
102,8,18,115188,13
102,11,6,82866,69
102,13,17,102522,21
102,14,9,81477,69
102,15,8,85103,41
102,17,10,80961,69
102,18,5,81625,70
102,21,8,82246,69
102,22,2,81741,70
102,30,1,85679,70
102,31,4,82089,70
102,32,13,84505,68
102,41,16,85017,31
102,42,7,81395,69
102,44,11,82747,69
102,45,14,86314,48
102,46,14,87582,66
102,47,15,85190,65
103,2,11,110471,40
103,4,1,105974,11
103,8,1,106903,44
103,13,4,108581,44
103,14,7,108562,44
103,15,9,109448,44
103,18,4,107436,29
103,21,5,108121,44
103,22,3,105868,44
103,30,2,106638,44
103,31,11,214523,37
103,32,6,108126,44
103,41,4,189171,41
103,42,3,180395,31
103,44,8,108821,44
103,47,14,111086,28
104,2,14,84599,52
104,4,3,83634,40
104,8,4,94621,13
104,11,4,83745,53
104,13,12,84307,52
104,14,6,83366,53
104,15,10,82957,53
104,17,9,83090,53
104,18,3,84384,53
104,21,8,82753,53
104,22,1,83348,53
104,30,2,83746,53
104,31,5,85951,53
104,32,13,83649,52
104,41,11,83942,53
104,42,7,83111,53
104,45,15,90392,33
104,46,18,90865,29
104,47,15,89902,50
105,2,13,94717,55
105,4,4,96275,56
105,8,3,93721,56
105,10,15,95705,55
105,11,6,95174,56
105,13,8,96255,56
105,14,9,96300,56
105,17,10,96937,55
105,18,2,94177,56
105,21,7,98613,56
105,22,1,95199,56
105,23,10,114231,37
105,30,12,92238,55
105,31,5,96072,56
105,32,16,110506,11
105,35,11,94950,55
105,41,16,141534,35
105,44,14,94797,55
105,46,16,97929,38
105,47,16,98005,53
106,2,13,96120,52
106,4,5,95765,53
106,8,6,94312,53
106,10,15,98910,51
106,11,4,95901,53
106,13,9,97786,53
106,14,7,111403,38
106,15,11,94626,52
106,17,18,101950,20
106,18,3,95323,53
106,21,8,94569,53
106,22,10,122613,38
106,23,2,96827,53
106,30,1,99574,53
106,31,7,95633,53
106,32,12,99287,52
106,35,10,97570,52
106,44,14,96753,51
106,46,16,99632,50
106,47,17,119755,41
107,2,17,77091,15
107,4,4,73102,71
107,8,2,72207,71
107,10,15,74777,69
107,11,6,72762,71
107,13,8,73086,71
107,14,11,73438,70
107,15,12,73331,70
107,17,11,73644,23
107,18,8,86587,3
107,21,9,72485,71
107,22,3,73054,71
107,23,5,73195,71
107,30,7,72690,71
107,31,1,72573,71
107,32,14,73142,69
107,35,10,73320,70
107,41,13,73426,70
107,46,17,75520,67
107,47,16,76211,67
108,2,13,143361,20
108,4,7,89911,58
108,8,3,89305,58
108,14,1,91285,58
108,15,5,91726,58
108,17,6,90001,15
108,18,10,89249,58
108,21,9,89572,52
108,22,2,97086,5
108,23,8,90011,58
108,30,4,88826,58
108,31,2,89345,58
108,35,9,90190,58
108,42,12,93055,52
108,43,11,93753,7
108,44,11,99944,31
108,49,6,89535,58
108,50,11,93101,57
108,51,13,93522,16
108,52,8,96644,6
109,2,8,99389,55
109,4,3,105337,56
109,8,1,101104,56
109,14,2,98021,2
109,15,5,98539,55
109,17,8,104005,35
109,18,7,102790,55
109,22,2,102462,56
109,23,4,103161,56
109,30,6,100919,55
109,31,12,98218,53
109,42,12,100378,42
109,43,11,103385,55
109,44,6,103719,12
109,49,9,102749,55
109,50,13,102134,52
109,51,13,151184,41
109,52,10,105302,55
110,2,11,144986,8
110,4,3,84222,54
110,8,2,85514,54
110,14,4,85274,54
110,15,8,106927,54
110,17,7,85485,53
110,18,5,86708,32
110,21,1,83738,54
110,22,1,82032,46
110,23,7,89539,54
110,30,3,85003,26
110,31,5,85814,24
110,35,6,82713,54
110,42,7,87990,24
110,43,10,93703,53
110,44,16,90494,17
110,49,5,83819,54
110,50,8,89103,30
110,51,12,88023,15
110,52,18,90178,17
111,2,10,85783,61
111,4,6,84247,62
111,8,2,84092,62
111,14,5,83675,62
111,15,13,85576,61
111,17,15,152145,54
111,18,8,87435,61
111,21,12,85395,57
111,22,3,83756,62
111,23,4,83962,62
111,30,1,88224,62
111,31,7,83849,62
111,35,13,109988,19
111,42,14,85526,60
111,43,12,86716,61
111,44,9,85400,61
111,49,11,85747,61
111,50,17,87844,38
111,51,18,86354,23
111,52,16,89578,51
112,2,10,84150,63
112,4,2,82999,65
112,14,9,83253,17
112,17,7,83212,64
112,18,9,96165,63
112,21,11,101348,43
112,22,3,82993,65
112,23,5,84907,64
112,30,1,84745,65
112,31,4,85253,65
112,35,17,124116,12
112,43,6,85004,64
112,44,7,86264,41
112,49,12,114373,38
112,50,12,85542,62
112,51,11,86948,63
112,52,8,84953,63
113,2,14,79003,46
113,4,8,70966,44
113,8,2,69900,69
113,14,5,72222,69
113,15,8,70358,68
113,17,7,68966,68
113,18,4,71248,69
113,21,10,71019,60
113,22,3,69836,69
113,23,6,71752,68
113,30,1,73751,69
113,31,7,96718,32
113,35,12,70191,68
113,42,9,70455,68
113,43,10,70469,68
113,44,17,73097,6
113,51,13,71267,67
113,52,11,70659,68
114,2,11,78667,76
114,4,5,77885,78
114,8,2,76426,78
114,14,7,78074,78
114,15,6,78191,78
114,17,15,78522,16
114,21,10,77791,77
114,22,8,79915,78
114,23,4,78118,78
114,30,3,75495,78
114,31,1,76195,78
114,35,9,78020,63
114,42,14,80044,10
114,43,9,77935,77
114,44,13,79921,74
114,50,12,80058,28
114,51,14,80184,29
114,52,12,79143,76
115,2,12,81837,47
115,4,4,79687,70
115,8,6,83141,70
115,14,6,84005,47
115,15,16,88423,22
115,17,7,83071,69
115,18,10,84680,51
115,21,6,77186,20
115,22,5,79219,70
115,23,2,77309,70
115,30,1,76989,70
115,31,3,77218,70
115,35,17,123882,14
115,42,10,86861,66
115,43,8,81426,64
115,44,8,80462,69
115,49,16,88803,6
115,50,9,81478,68
115,51,10,79486,60
115,52,13,79868,20
116,2,8,96135,59
116,4,4,97853,60
116,8,1,93455,25
116,14,5,95541,56
116,15,5,94128,37
116,17,6,95932,59
116,18,7,97127,59
116,21,12,98520,58
116,22,3,93831,60
116,23,1,94409,60
116,30,5,96221,60
116,31,2,93857,60
116,35,15,95379,51
116,42,10,98618,59
116,43,12,95625,53
116,44,13,119311,37
116,49,9,99301,59
116,50,14,98609,57
116,51,13,97408,58
116,52,11,98548,58
117,2,13,79283,68
117,4,6,77795,43
117,8,4,78456,70
117,14,5,78529,70
117,15,9,100354,45
117,17,6,79711,70
117,18,12,78457,21
117,21,16,79947,42
117,22,7,78052,69
117,23,1,78461,70
117,30,3,77861,70
117,31,2,79489,70
117,35,9,78793,69
117,42,10,78526,69
117,43,11,78332,69
117,44,8,79512,69
117,49,12,79614,68
117,50,16,78754,66
117,51,14,79978,67
117,52,15,80940,67
118,2,17,86286,58
118,4,9,90067,52
118,8,3,85097,60
118,14,5,82692,60
118,15,6,86134,60
118,17,14,86884,59
118,18,8,84607,60
118,21,19,175466,44
118,22,1,85696,60
118,23,9,86003,60
118,30,4,83533,60
118,31,2,85316,60
118,35,10,84943,60
118,42,16,84202,32
118,43,7,84613,60
118,44,11,86064,60
118,49,12,86305,60
118,50,15,90048,58
118,51,16,88077,58
118,52,13,87220,59
119,2,10,80041,65
119,4,4,77687,67
119,14,2,78995,67
119,15,3,78941,67
119,17,9,78632,64
119,18,8,80578,66
119,21,13,109857,60
119,23,3,111691,1
119,30,7,76862,66
119,31,1,77727,67
119,35,9,78235,65
119,43,6,77686,66
119,44,5,78279,66
119,49,16,141895,1
119,50,12,85570,23
119,51,15,97955,6
119,53,12,83881,62
120,2,9,85626,69
120,4,1,87763,70
120,8,2,84572,70
120,14,5,85310,70
120,15,7,85082,69
120,17,6,86957,70
120,18,10,85546,69
120,21,13,86475,28
120,22,5,84634,19
120,23,4,84332,70
120,30,8,84928,69
120,31,3,84416,70
120,35,17,117226,14
120,43,11,85604,68
120,44,9,88109,33
120,47,13,95065,34
120,49,10,84797,47
120,50,12,87799,67
120,51,11,85451,42
120,53,13,91950,66
121,2,9,85934,52
121,4,8,83911,52
121,8,4,82872,53
121,14,5,83985,45
121,17,7,87163,52
121,18,12,98272,24
121,21,10,85133,52
121,22,3,83025,53
121,30,1,86290,53
121,31,2,84433,53
121,35,6,86818,52
121,43,12,86148,3
121,44,14,165053,35
121,47,11,86118,51
121,48,5,83030,53
121,49,7,84725,50
121,50,16,125640,27
121,51,19,119265,2
121,53,12,86756,51
122,2,5,73557,73
122,4,7,73701,44
122,8,2,72944,73
122,14,12,73371,45
122,15,4,73243,73
122,17,1,82666,21
122,18,2,77301,41
122,21,7,75535,72
122,22,6,73905,2
122,23,2,84110,21
122,30,1,74356,73
122,31,6,76507,72
122,35,9,74028,63
122,43,9,73952,71
122,44,13,82498,27
122,49,3,74666,73
122,50,10,76690,69
122,51,8,73716,71
122,52,13,76097,48
122,53,11,78276,69
123,2,9,95960,53
123,4,2,94765,17
123,8,2,95126,53
123,11,6,96831,53
123,14,3,94993,53
123,15,5,96204,53
123,17,11,95478,53
123,18,4,96282,53
123,21,14,95824,33
123,22,1,99043,53
123,23,12,97711,52
123,30,8,97269,53
123,31,19,163178,9
123,43,7,96639,53
123,44,10,95023,53
123,49,17,125815,9
123,50,15,97869,51
123,51,13,101098,52
123,52,14,104307,51
123,53,16,99301,50
124,8,3,91839,58
124,11,10,112107,12
124,14,7,100504,33
124,15,2,94283,8
